trip_id,ssvid,main_engine_power_kw,tonnage_gt,length_m,flag,vessel_class,to_anchorage_id,from_anchorage_id,vessel_id,trip_start_confidence,trip_end_confidence,from_port,from_country_iso3,to_port,to_country_iso3,departure_date,arrival_date,hours,distance_nm,emissions_co2_mt,emissions_ch4_mt,emissions_n2o_mt,emissions_nox_mt,emissions_sox_mt,emissions_co_mt,emissions_vocs_mt,emissions_pm2_5_mt,emissions_pm10_mt,fuel_consumption_mt,main_engine_energy_use_kwh,aux_engine_energy_use_kwh,aux_boiler_energy_use_kwh,departure_lon,departure_lat,arrival_lon,arrival_lat
538002087-44d9a8fb8-84fc-0343-c98a-67f871af2b96-01607f81d3d8,538002087,13329.846666666666,41994,233.87459393939398,MHL,tanker.oil,80dd39fb,3567d6cf,44d9a8fb8-84fc-0343-c98a-67f871af2b96,4,4,ULSAN,KOR,LONG BEACH,USA,2017-12-22,2018-01-12,493.2322222222222,6005.324860245926,2082.770082180508,0.03493349716192363,0.11079468496638295,47.31341374544456,13.00614160414202,1.8982436662118807,2.1465612537802388,2.003418330797038,2.177628620431562,656.1711056432587,3186168.6488771187,276210.0444444445,138105.02222222224,129.43206274337794,35.40482119111045,-118.21489914248001,33.69959592183292
636015177-361119734-4af6-1627-9fd8-4732d52a6fd9-0161febc45d8,636015177,13264.233333333334,61237,248.35842951613935,LBR,tanker.oil,808573f9,356dd413,361119734-4af6-1627-9fd8-4732d52a6fd9,4,4,YEOSU,KOR,SELBY,USA,2018-03-07,2018-04-07,743.1944444444453,6619.1952981211225,2111.953534805913,0.034387351609863906,0.10960895612333271,44.11613157538578,13.185938379238829,1.8452394848081664,2.0618665274567354,1.9563460429653605,2.1264630901797386,665.3638856520063,2737392.0229055076,504997.5222222218,227084.911111111,127.91080688038727,34.644877996684,-122.26143880057114,38.05691803940565
636013614-ae7ea1f1b-b60e-efd0-7a81-c6631f2f618c-0169979796c0,636013614,12240,41676,227.8,LBR,tanker.oil,80858427,8fa504d7,ae7ea1f1b-b60e-efd0-7a81-c6631f2f618c,4,4,PUERTO ARMUELLES,PAN,SAUSALITO,USA,2019-03-19,2019-03-31,261.7222222222224,2978.9103074385284,920.8877209992835,0.015167335440894858,0.04831117338503485,20.275900716174338,5.750361979239491,0.82274454209884,0.9260822625312205,0.8698740808252199,0.9455153052448042,290.12305634790624,1338648.122287865,146564.4444444445,73282.22222222225,-82.78142179179348,8.251428048256082,-122.4765237650531,37.83271431143845
538005567-167931157-72ca-15ea-95ef-16efe9f347d3-014b3a869710,538005567,17593.18,81670,279.3179399999999,MHL,tanker.oil,80dd3af5,31d0aa49,167931157-72ca-15ea-95ef-16efe9f347d3,4,4,TANJUNG PELEPAS,MYS,LONG BEACH,USA,2015-01-30,2015-04-01,1457.6230555555567,16541.58300853824,7924.269383312415,0.1363916911611779,0.42636646929443334,182.56954517084333,49.48110714978613,7.376697115848843,8.347508248028111,7.728302623250715,8.400328938315994,2496.5179838677523,12139418.565714795,1244856.369444444,457099.97222222196,103.50616954288542,1.232932963682717,-118.15423106909324,33.69769763769629
372373000-5d4cb8385-5ec7-439f-1c99-864de7cbaff7-014ed6afb420,372373000,6480,12560,149.6,PAN,tanker.oil,80dd3a03,91043303,5d4cb8385-5ec7-439f-1c99-864de7cbaff7,4,4,CALLAO,PER,LONG BEACH,USA,2015-07-28,2015-08-09,285.55527777777775,3682.7406694413203,758.7364225266174,0.013174670900846178,0.03997325136300279,13.9004266948202,4.729134734044908,0.7112610433979755,0.6794715315357048,0.7325264539105455,0.7962244064245055,239.03281112740729,1176662.5670742316,139939.49444444443,96.31944444444444,-77.23141229149529,-12.008713261364436,-118.20358504750276,33.70254110760256
563357000-a80347ad8-846d-d3d5-9122-6517d6ceb76d-0154486a32c0,563357000,10955.574117647058,41503,224.6281266666666,SGP,tanker.oil,80dd3a03,3567d0b7,a80347ad8-846d-d3d5-9122-6517d6ceb76d,4,4,ULSAN,KOR,LONG BEACH,USA,2016-04-24,2016-05-11,402.5813888888888,5339.292764173532,1741.6384035539418,0.029958588324096813,0.09478272066878776,40.62258248814833,10.875953760520563,1.6276913688354862,1.8433934564234735,1.7158345109066975,1.8650375118551048,548.6985204164071,2745654.6602202,225482.2694444445,112736.76666666672,129.46738339840297,35.40544208256394,-118.20358504750276,33.70254110760256
205763000-b7b70e1a4-4d06-36e3-8cc8-41fe8f2a2782-017bfb82fd98,205763000,12356.116000000002,66894.22933333332,231.57386000000017,BEL,tanker.oil,80dd3af5,9689e79b,b7b70e1a4-4d06-36e3-8cc8-41fe8f2a2782,4,4,VALPARAISO,CHL,LONG BEACH,USA,2021-09-19,2021-10-18,703.5169444444444,5068.771306279004,1483.6471913820671,0.02166957501705338,0.07392397160086916,26.956168520459162,2.2990336457716802,1.1804850740364121,1.2398421513111275,0.7980108094272276,0.8674030537252481,467.41660638195714,1438826.6559601815,589718.002677572,245069.68232144462,-71.58551797744639,-32.977804636038286,-118.15423106909324,33.69769763769629
563045300-30d0c88e6-6107-47fc-f455-f85b19a30928-0178dae787f0,563045300,11680.893333333333,61504,250.40393080548802,SGP,tanker.oil,808573f9,8fa5054f,30d0c88e6-6107-47fc-f455-f85b19a30928,4,4,PUERTO ARMUELLES,PAN,SELBY,USA,2021-04-16,2021-04-20,86.36388888888878,567.3944993260706,164.74377972712537,0.0026167773851813615,0.008434052521261327,3.1060884010213345,0.25530081467924365,0.13619698706501465,0.15256254095346222,0.09220078402397668,0.10021824350432257,51.901876666644924,170476.00890419772,57839.16111111118,28678.822222222236,-82.7483291401848,8.251222665492325,-122.26143880057114,38.05691803940565
538010457-ea275f802-2748-1ff6-8bca-4186885d4967-018bf81bbba8,538010457,10587.193333333333,39533.51986061276,211.69039214723168,MHL,tanker.oil,80858427,80d93251,ea275f802-2748-1ff6-8bca-4186885d4967,4,4,ROSARITO ANCHORAGE,MEX,SAUSALITO,USA,2023-11-22,2023-12-01,218.43527777777757,813.791538326308,287.4758824018,0.004027773462149116,0.014641240715343966,4.916155708572681,0.445498880061723,0.2189258265574934,0.22943850651393538,0.15010877287512997,0.16316170964688032,90.56814848123307,253915.81602604297,111588.18611111109,73442.47777777772,-117.11734726960955,32.34069247097297,-122.4765237650531,37.83271431143845
372939000-893234bd8-8694-d5dc-d264-ad64d910ca8e-017dde101640,372939000,12208.44,56172,241.29618142675545,PAN,tanker.oil,80858427,3567d72d,893234bd8-8694-d5dc-d264-ad64d910ca8e,4,4,ULSAN,KOR,SAUSALITO,USA,2021-12-21,2022-01-08,417.5655555555557,5129.234058671838,1727.7946491401422,0.02914345136359433,0.09250230643198534,46.16841023085411,2.677989335098855,1.5822331608393276,1.7785900629037084,1.085334945670998,1.1797118974684766,544.3366110264944,2592183.8408088563,287998.96819444414,117209.3918888889,129.45255970952812,35.40203349318714,-122.4765237650531,37.83271431143845
215572000-3f96ef784-47fc-f244-6ac6-53500c300d4e-015b45a434a8,215572000,9531.792727272728,29327,193.10412239384243,MLT,tanker.oil,80dd3a03,5ee08bfd,3f96ef784-47fc-f244-6ac6-53500c300d4e,4,4,VANINO,RUS,LONG BEACH,USA,2017-04-06,2017-04-23,397.71444444444455,5223.963123187841,1515.8959440175524,0.02588793850771694,0.08226143565290504,41.29049487703221,9.46624075967067,1.4072569376713011,1.5910213634832662,1.4865044546036128,1.6157657115256703,477.57894744293276,2360929.028588575,202835.81111111137,107382.90000000005,140.33540463694206,49.07847582292011,-118.20358504750276,33.70254110760256
538003322-320732154-4421-0b48-b084-a56d7e3723b7-017319077938,538003322,13251.033333333333,62775,235.81112709999323,MHL,tanker.oil,80858427,35917e05,320732154-4421-0b48-b084-a56d7e3723b7,4,4,LONGKOU,CHN,SAUSALITO,USA,2020-07-04,2020-07-25,508.5119444444443,5622.0203886099935,1901.6564395891103,0.0310641790402884,0.0995167514217754,41.69443127279281,2.9474114102527937,1.689412814100501,1.8861718912878944,1.1593121602710088,1.260121913338052,599.1110473402239,2720509.380614177,350886.5638888891,142390.6111111109,120.167386006047,37.75034595172278,-122.4765237650531,37.83271431143845
367455770-e7803e099-9ff4-740a-c00f-003315c4694a-015e970bab70,367455770,8292.210285714285,30415,175.6,USA,tanker.oil,80dd3af5,31d9fc07,e7803e099-9ff4-740a-c00f-003315c4694a,4,4,NIPAH ANCHORAGE,IDN,LONG BEACH,USA,2017-09-18,2017-10-14,475.42138888888866,6006.452939202846,1549.6481146228307,0.026487046829587517,0.08396073059014454,41.052812572365085,9.676663442471805,1.435525034919535,1.620072951058821,1.5134627476887772,1.645068204009541,488.21228055431527,2335838.418431965,242471.20277777774,128363.77500000005,103.63357409444585,1.096249993755459,-118.15423106909324,33.69769763769629
477108200-0693423a2-2a53-4f77-443e-3b41167337f3-014e72583808,477108200,12148.14,43718,231.22757333333288,HKG,tanker.oil,80dd39fb,356c2caf,0693423a2-2a53-4f77-443e-3b41167337f3,4,4,YEOSU,KOR,LONG BEACH,USA,2015-07-09,2015-07-26,412.97583333333347,5445.249355732885,1954.1937982427614,0.033838360791315567,0.1065581634984969,45.968930192720855,12.203512776101995,1.8375529396583603,2.087319521879476,1.9330494929992437,2.10114075326005,615.6636545920974,3127447.472047826,231220.13055555546,115767.87777777773,127.98639754354107,34.59828304943026,-118.21489914248001,33.69959592183292
309042000-fbe8d6a7a-a821-54c9-ea24-7ae6be5bae6c-015670c219c0,309042000,19925.110666666667,81270,305.6449999999998,BHS,tanker.oil,80dd3af5,3e4a1b83,fbe8d6a7a-a821-54c9-ea24-7ae6be5bae6c,4,4,RAS TANURA,SAU,LONG BEACH,USA,2016-08-09,2016-09-15,824.1161111111112,10771.57870185771,5847.68898104133,0.1022301289666224,0.3181217859944083,130.40874294941025,36.51664443150784,5.541677394836744,6.306067832393319,5.794022325846726,6.297850354181222,1842.2986397753816,9457371.349762289,708892.8583333337,247660.05555555556,50.22790489094556,26.68080199029541,-118.15423106909324,33.69769763769629
538003526-a37156eb6-6dc8-14bc-0572-33faef28d562-019315ebb870,538003526,12496.24,63294,250.0545047701332,MHL,tanker.oil,80858427,31d9fc07,a37156eb6-6dc8-14bc-0572-33faef28d562,4,4,NIPAH ANCHORAGE,IDN,SAUSALITO,USA,2024-11-10,2024-12-09,686.2800000000003,7806.823133742331,2519.160441064915,0.04326630438223321,0.13430301963036892,56.26685724184071,3.9044782916904506,2.329969880407017,2.6304113071265873,1.572755143152313,1.7095164599481665,793.6537428853978,3641965.737713545,473479.5472222221,192287.16666666692,103.63357409444585,1.096249993755459,-122.4765237650531,37.83271431143845
538010452-a6f3ccf02-285a-7ad5-1a8c-24d457ee1744-019ea35db928,538010452,14391.933333333332,86254.65222222221,298.40210666666644,MHL,tanker.oil,80858427,00c769ef,a6f3ccf02-285a-7ad5-1a8c-24d457ee1744,4,4,CAMPOS BASIN,BRA,SAUSALITO,USA,2026-06-07,2026-07-09,765.7033333333333,9005.823000185637,3655.0040046081112,0.06259826184710574,0.1974144814531918,83.6300639850335,5.664964875552263,3.388574829419526,3.8129904958565155,2.31867424262072,2.520298089805133,1151.4978702417143,5492435.019679338,654226.4972222216,241956.16666666654,-39.747687613861615,-21.21089583007854,-122.4765237650531,37.83271431143845
258884000-4cb2b8b30-0da8-6e74-2c73-6182fea45198-01691927f578,258884000,18623,81380,274.3,NOR,tanker.oil,80dd3af5,bde4f62d,4cb2b8b30-0da8-6e74-2c73-6182fea45198,4,4,CALETA CORDOVA,ARG,LONG BEACH,USA,2019-02-23,2019-03-15,491.111666666667,6762.451525239187,3638.4357994000898,0.06436438697718244,0.19977173089642677,87.47781064212438,22.720885420629337,3.487179422158567,3.975521275869041,3.6422344601091328,3.9589505001186236,1146.2795012640095,5974698.904602098,422512.05555555585,147567.16666666672,-67.3202650168072,-45.77296120453022,-118.15423106909324,33.69769763769629
311000013-989e6df64-42ef-752f-7673-114163494e17-0151a41b8630,311000013,22839.1,161692,294.30515333333335,BHS,tanker.oil,80dd3a07,3ef4685d,989e6df64-42ef-752f-7673-114163494e17,4,4,KHOR FAKKAN,ARE,LONG BEACH,USA,2015-12-15,2016-01-30,1064.3411111111109,12986.615773897789,7333.957431374274,0.12675492637357974,0.3936331258212562,171.2838827883248,45.79766319995377,6.8550004864416545,7.8113720127630195,7.166593758687361,7.789775824660175,2310.5434063342227,11615154.07518316,912141.8972222228,330719.33333333355,56.597101413521905,25.3985337067923,-118.19662979650442,33.7089787584379
248107000-c60912de9-99d4-2d5b-61bf-0bd7b85b1adb-0170b08eaba8,248107000,19432.613333333335,82605,289.57264000000026,MLT,tanker.oil,80dd3a03,4872f995,c60912de9-99d4-2d5b-61bf-0bd7b85b1adb,4,4,PORTLAND,GBR,LONG BEACH,USA,2020-03-06,2020-04-25,1203.088055555556,13563.769891161632,6619.320308265218,0.11522342394636823,0.3537756069782077,128.57513960818133,10.259663451169708,6.175018608069572,7.053858838816035,4.190556367577484,4.554952573453788,2085.397621941802,9988357.300652377,1041601.5555555553,396431.1388888891,-2.3954457544374117,50.590599096808056,-118.20358504750276,33.70254110760256
538004031-60966f238-8846-18f5-56b5-7994b48aec97-0173a3416de8,538004031,17777.008333333335,81341,276.5031066666665,MHL,tanker.oil,808573f9,31da250b,60966f238-8846-18f5-56b5-7994b48aec97,4,4,SINGAPORE,SGP,SELBY,USA,2020-07-31,2020-09-02,473.5458333333331,4809.714927787407,1989.9220090926744,0.03265991170136772,0.10391087352361873,43.238500375978155,3.084155055228651,1.7658940632722193,1.9761089321014405,1.2079009241755616,1.312935787147349,626.9186126351714,2783122.31243759,401199.1916666664,156283.0833333334,104.07355872105079,1.2915326063859256,-122.26143880057114,38.05691803940565
240840000-f67b7ac6c-c819-e6aa-6ecc-62faf34106c8-017d8d011470,240840000,18257.653333333332,81324,286.70784666666685,GRC,tanker.oil,80dd3af5,bde4541f,f67b7ac6c-c819-e6aa-6ecc-62faf34106c8,4,4,COMODORO RIVADAVIA,ARG,LONG BEACH,USA,2021-12-05,2022-01-07,788.007777777779,7084.590395720434,3190.5123847199698,0.053467671518414236,0.16739843679053767,68.28698255416288,4.94493154941459,2.857256614554911,3.2289496469110026,1.9313471242201004,2.0992903524131523,1005.1607865758587,4310799.140146919,679468.8916666661,319591.44444444426,-67.431552821236,-45.86619881880561,-118.15423106909324,33.69769763769629
370084000-4de54d8d5-53c4-05fd-5b06-3d9819ae9704-014e5daa78d0,370084000,4440,9816,119.9,PAN,tanker.oil,80dd3a03,80d93253,4de54d8d5-53c4-05fd-5b06-3d9819ae9704,4,4,ROSARITO ANCHORAGE,MEX,LONG BEACH,USA,2015-07-05,2015-07-07,59.204166666666666,757.8200167078882,113.65854436205959,0.0019831918515782324,0.006016480188946344,2.1363280820962762,0.7083725902137287,0.10692447608063431,0.1014375207503951,0.10984124671513268,0.11939265947297037,35.80703218602402,168010.28304938565,29025.216666666678,42.15277777777778,-117.1178880596229,32.34493189887272,-118.20358504750276,33.70254110760256
636014869-0e3d1a008-8937-7123-380c-94c56cb5764e-016e471e85c8,636014869,18961.764814814815,81509,286.6246666666665,LBR,tanker.oil,80dd3af5,00be8a9f,0e3d1a008-8937-7123-380c-94c56cb5764e,4,4,PORTO DO ACU,BRA,LONG BEACH,USA,2019-11-07,2019-12-07,708.5633333333342,8273.843627745002,3810.261059148235,0.06566697954641679,0.20276403799777168,86.82761071638868,23.792021247404293,3.5387653848789045,4.01699426324465,3.68216244743595,4.002350486343421,1200.4115353116017,5743723.348939526,609518.3444444448,212638.94444444432,-40.97995016071128,-21.80519594633314,-118.15423106909324,33.69769763769629
636017066-a4ee6557a-ab4d-2f11-b38e-8013b19fa118-0155fe7fb430,636017066,13064.413333333334,59177,248.91894695332323,LBR,tanker.oil,80dd3af5,8fd497e3,a4ee6557a-ab4d-2f11-b38e-8013b19fa118,4,4,ESMERALDAS,ECU,LONG BEACH,USA,2016-07-18,2016-07-28,248.20250000000004,3098.037437304205,1100.7253552087368,0.018680040709778557,0.05905623674066221,25.180684054048157,6.873264330319978,1.0136179758457524,1.142931292443005,1.0677009262884198,1.1605444850961097,346.7803515246195,1676553.1710992134,171368.62500000023,69556.09999999999,-79.74349622486491,1.030622916790416,-118.15423106909324,33.69769763769629
636015767-1889ef811-1b31-f318-df06-2f0d752472d1-0172cd2a6070,636015767,12491.786666666667,56172,247.8643051965892,LBR,tanker.oil,80dd3af5,35961971,1889ef811-1b31-f318-df06-2f0d752472d1,4,4,QINGDAO,CHN,LONG BEACH,USA,2020-06-19,2020-07-14,598.382222222222,5985.297179000567,1855.9120546431345,0.029782559310384014,0.09638408840256951,39.364524563986336,2.87641617261193,1.6152033997621578,1.7921727053390475,1.106865463602558,1.2031146343506087,584.6990543179177,2496124.9765521316,409006.69166666665,176851.92222222209,120.4491273977153,35.97455386604682,-118.15423106909324,33.69769763769629
255806319-6683ce0a5-5acb-be7e-fdfa-a8cd8de536d0-017886b529f8,255806319,19349.266666666666,81970.66,277.82337333333334,PRT,tanker.oil,80858427,5fb13c7b,6683ce0a5-5acb-be7e-fdfa-a8cd8de536d0,4,4,NAKHODKA,RUS,SAUSALITO,USA,2021-03-31,2021-04-13,325.91222222222234,4669.335439902549,2798.3172198872344,0.050102596809026206,0.15474730808832174,68.2635532772394,4.337523641890067,2.712960651117742,3.1053066187498946,1.8607346531339666,2.022537666449965,881.6026690257834,4703627.902485689,279948.6861111113,98519.94444444442,132.92166854608308,42.7441644328614,-122.4765237650531,37.83271431143845
240840000-f67b7ac6c-c819-e6aa-6ecc-62faf34106c8-018100784920,240840000,18257.653333333332,81324,286.70784666666685,GRC,tanker.oil,80dd3af5,0099801d,f67b7ac6c-c819-e6aa-6ecc-62faf34106c8,4,4,BOTAFOGO,BRA,LONG BEACH,USA,2022-05-26,2022-07-06,991.4338888888883,8395.9729584635,4834.9879473892515,0.07351998294001365,0.24879364656328873,87.51671599154088,7.494296124458684,3.885103887595488,4.38882143745754,2.6301379443770316,2.858845591714163,1523.2499378105776,5139554.775194475,1096117.474080929,1231808.2859929996,-43.17165523484237,-22.951778101585816,-118.15423106909324,33.69769763769629
538003673-96d13f4a1-13af-db51-11fd-d949d02fcf4d-015babc37c58,538003673,11295.304047619049,39085,211.81908103703697,LVA,tanker.oil,80dd3a03,910432e5,96d13f4a1-13af-db51-11fd-d949d02fcf4d,4,4,CALLAO,PER,LONG BEACH,USA,2017-04-26,2017-05-09,292.5666666666667,3691.4076440069966,1174.5206008166354,0.01990262561860468,0.06320524057340235,31.692629872079024,7.334372657276381,1.0813773958717525,1.221525817523037,1.1419162146418727,1.2412132767846438,370.02950620374963,1805682.246298349,163823.31388888875,81934.68888888882,-77.22595753270016,-11.997158616809605,-118.20358504750276,33.70254110760256
311000453-e7c48e5dd-dafe-604d-f995-54fb74070243-0188a04b5aa8,311000453,17982.006666666668,78845,274.3461987681159,BHS,tanker.oil,808573f9,00c769ef,e7c48e5dd-dafe-604d-f995-54fb74070243,4,4,CAMPOS BASIN,BRA,SELBY,USA,2023-06-09,2023-07-16,877.590833333334,9059.782252798504,4055.377886769207,0.06711148270159643,0.21285403365216865,87.35101372114309,6.285530395421356,3.6205211777359914,4.067938656504786,2.457269840153861,2.6709454784281093,1277.6345099506073,5607367.497903739,781901.4916666667,398403.5277777779,-39.747687613861615,-21.21089583007854,-122.26143880057114,38.05691803940565
228079700-709b90d97-7a3f-c27d-d2d3-baf0b6362426-015b4c663390,228079700,23920.846666666668,161177,327.4279133333334,FRA,tanker.oil,80dd3af5,3ef460c7,709b90d97-7a3f-c27d-d2d3-baf0b6362426,4,4,FUJAIRAH,ARE,LONG BEACH,USA,2017-04-08,2017-06-18,1637.9683333333307,12092.57091935855,6109.701808531674,0.1023357262825505,0.3188383141150779,127.27831740512454,38.14772960906974,5.38261227076922,6.164208835973858,5.705324386692073,6.201439550752248,1924.842183807189,7885676.159765579,1362245.3277777776,746509.3888888892,56.58598084583027,25.27609241892773,-118.15423106909324,33.69769763769629
311018700-6a9cba311-1352-c8dc-c0f6-c3212a02d7d7-01669d687a90,311018700,13989.08,56326,249.0280666666664,BHS,tanker.oil,80dd3af5,5ee08923,6a9cba311-1352-c8dc-c0f6-c3212a02d7d7,4,4,VANINO,RUS,LONG BEACH,USA,2018-10-22,2018-11-12,486.8063888888888,5225.462840664548,1790.2509738265578,0.029563082241084265,0.09365863588471283,39.13166545776459,11.17828989210946,1.5972689314802142,1.794766291370412,1.685652948870684,1.832231466163786,564.0130799835165,2539625.3448144356,334827.8805555556,138870.25555555557,140.39532022379206,49.092129447665485,-118.15423106909324,33.69769763769629
538006696-381970732-20bd-18bf-e97a-c09ef450c2a4-018139cac518,538006696,12299.763333333334,63502,256.29505349391394,MHL,tanker.oil,80c2b191,14a1c84f,381970732-20bd-18bf-e97a-c09ef450c2a4,4,4,PIRAEUS,GRC,EL SEGUNDO ANCHORAGE,USA,2022-06-06,2022-06-08,50.68194444444447,437.0167078027122,146.66297827365645,0.0024134167439856216,0.007744381288608277,3.1201198406727255,0.2273052847257109,0.1298246104705468,0.14484627617600235,0.08845352417543943,0.09614513497330372,46.20568350332864,194691.61713837562,34772.63611111111,16104.47777777779,23.5323672520547,37.84843315718141,-118.45176278026213,33.904231607799744
240681000-f306d7f1f-fc82-e3c5-f9a5-35fa738202ae-014cc5da8230,240681000,10899.223333333333,40038,220.01489333333342,GRC,tanker.oil,80dd3a07,84315a43,f306d7f1f-fc82-e3c5-f9a5-35fa738202ae,4,4,LAZARO CARDENAS,MEX,LONG BEACH,USA,2015-04-17,2015-04-21,109.58555555555554,1392.3287836354789,433.16734389064834,0.0073518538988567314,0.023357073888774272,9.931098271593266,2.704932545828538,0.39942547896305225,0.45102354930330096,0.4218593911934028,0.45854281651456835,136.46818250006407,665626.7446888917,61405.011111111104,30708.399999999998,-102.1937391683838,17.879873058092876,-118.19662979650442,33.7089787584379
538004214-606fa5a16-6559-0ba9-f148-b043eb58cd05-016803b4b100,538004214,11722.953333333333,40865,239.07791917069238,MHL,tanker.oil,80dd3a03,356dd433,606fa5a16-6559-0ba9-f148-b043eb58cd05,4,4,YEOSU,KOR,LONG BEACH,USA,2018-12-31,2019-01-19,446.7513888888884,5594.325749806316,1804.0083051627673,0.03052814081094415,0.096842415929795,41.23621623297663,11.265265001048554,1.6582221695140689,1.8739095856516688,1.7500418293276372,1.9022193797039555,568.347895585124,2767591.472636398,250198.27777777772,125097.05555555552,127.90585092283696,34.66944195600563,-118.20358504750276,33.70254110760256
241528000-d7193aa66-6fd3-d788-a9ec-76ba0538f448-015fb766e618,241528000,9843.905342342341,42983,211.92254921898132,GRC,tanker.oil,80dd3a03,3567d097,d7193aa66-6fd3-d788-a9ec-76ba0538f448,4,4,ULSAN,KOR,LONG BEACH,USA,2017-11-13,2017-11-30,402.3713888888886,5485.831929447343,1714.7863180050317,0.02950366191813306,0.09344389789208771,40.007550699128565,10.708237867538594,1.6033845440480117,1.8146762205526756,1.6909509574448873,1.8379901711357443,540.2388236386773,2701517.2247738503,225327.9777777776,112663.9888888888,129.47323787712918,35.41622683462231,-118.20358504750276,33.70254110760256
255806172-3d155982c-c1d1-1241-0d12-a28cdb88f797-01668f3e0390,255806172,16081.86,72661.15709876544,250.64212767857143,PRT,tanker.oil,80dd3af5,356c3173,3d155982c-c1d1-1241-0d12-a28cdb88f797,4,4,KOR-3,KOR,LONG BEACH,USA,2018-10-20,2018-11-08,469.8297222222223,5428.798759067458,2187.1475710988684,0.037792805557336016,0.1167025128736564,49.39548910324502,13.656378438036526,2.028588282706496,2.3002357910153015,2.1141078522935213,2.2979433177103505,689.0540646391886,3213612.786480956,404040.78611111105,140977.30555555562,128.08206488478783,34.4493871343048,-118.15423106909324,33.69769763769629
538002278-2dda3c089-99bb-cb35-f134-8764503f3190-0175ad093070,538002278,11592.06,40343,218.31914666666668,MHL,tanker.oil,80dd3af5,33963369,2dda3c089-99bb-cb35-f134-8764503f3190,4,4,MANILA,PHL,LONG BEACH,USA,2020-11-09,2020-12-06,650.7569444444442,6732.5996475766115,1789.1220767683408,0.029901080664371,0.09279460728432876,34.842777699306254,2.7729736894296892,1.5824227191677214,1.8090536853365788,1.0714352390624529,1.1646035207200587,563.6573688257433,2388632.730510783,363897.66388888867,182813.3444444443,120.86989892601825,14.530657238022588,-118.15423106909324,33.69769763769629
257936000-a7b0cc587-7359-2a2d-f7de-052721c70553-0168f0571368,257936000,11705.586666666666,43053,233.74120000000005,NOR,tanker.oil,80dd39fb,356e7735,a7b0cc587-7359-2a2d-f7de-052721c70553,4,4,GWANGYANG,KOR,LONG BEACH,USA,2019-02-15,2019-03-06,465.02888888888936,5377.547626205339,1640.227623707992,0.02721292153913844,0.0866647408354615,36.39846304904463,10.242202502457967,1.4742452398249373,1.6622185214396612,1.5607658166847072,1.696484583352943,516.7490558408144,2405834.8003342813,259900.76388888946,130797.13333333355,127.78356957890658,34.82837871785714,-118.21489914248001,33.69959592183292
241305000-97cbc72c9-9ce9-2065-5ccf-405b7a23c0d7-015279cbdeb0,241305000,10877.253333333334,42432,207.3586852541002,GRC,tanker.oil,80dd3a03,84315a59,97cbc72c9-9ce9-2065-5ccf-405b7a23c0d7,4,4,LAZARO CARDENAS,MEX,LONG BEACH,USA,2016-01-25,2016-02-02,194.15444444444452,1697.1231870081488,494.6703924774803,0.009330286828660321,0.02697883752784052,10.917466401224386,3.0886534147709708,0.46985606960586773,0.5660245084618879,0.49004432880526844,0.5326568791361617,155.84435728769486,672919.0844628129,106277.67499999999,57244.3777777778,-102.20546020487863,17.884667742372418,-118.20358504750276,33.70254110760256
636020562-37d310cfa-a52a-0aa9-902e-b042049ee013-017c805ce4c0,636020562,18049.96,99221.65333333334,294.4199666666664,LBR,tanker.oil,80dd3af5,0099801d,37d310cfa-a52a-0aa9-902e-b042049ee013,4,4,BOTAFOGO,BRA,LONG BEACH,USA,2021-10-14,2021-11-25,997.9069444444442,9317.627302662453,4227.346949995324,0.07614230130937746,0.2267780403544729,93.38722140055646,6.551956138553341,3.949993182005769,4.621471311849413,2.650673483133462,2.881166829492897,1331.8124080985717,5882175.7222257275,863459.8202743863,398696.6740816111,-43.17165523484237,-22.951778101585816,-118.15423106909324,33.69769763769629
249576000-6ee725982-267f-5429-5176-8db459f48262-01753b681bc0,249576000,12085.646666666667,61724,226.88350666666665,MLT,tanker.oil,80858427,5ee08869,6ee725982-267f-5429-5176-8db459f48262,4,4,VANINO,RUS,SAUSALITO,USA,2020-10-18,2020-11-14,642.7722222222233,4938.353755446122,1690.1257007590352,0.027362292340959386,0.08919043833460816,35.34691597942094,2.619402043243195,1.4720987267175398,1.633886645033634,1.0077874500473833,1.0954211413558506,532.4683449717661,2174427.686828083,430843.9027777775,210381.65555555577,140.4769812137914,49.08346834846717,-122.4765237650531,37.83271431143845
354264000-2990f791c-c4d2-2282-0613-a8d7657ffd28-01702d6625d0,354264000,21059.786666666667,156501,302.2875333333333,PAN,tanker.oil,80dd3af5,31da2e5b,2990f791c-c4d2-2282-0613-a8d7657ffd28,4,4,PASIR GUDANG,MYS,LONG BEACH,USA,2020-02-10,2020-03-19,818.8505555555552,7202.859793210749,4067.3368881699244,0.06902913609927333,0.21845064123458274,91.69643446712084,6.304200309516979,3.7238460857876876,4.2121310706296295,2.551258270753955,2.77310681603691,1281.4026714180875,6032350.563466249,680247.7277777778,326077.58333333355,104.16110781085176,1.2948559252229546,-118.15423106909324,33.69769763769629
